0.0 0.0
100.0 -0.03
200.0 -0.06
300.0 -0.09
400.0 -0.12
500.0 -0.15
600.0 -0.18
700.0 -0.21
800.0 -0.24
900.0 -0.27
1000.0 -0.3
1100.0 -0.33
1200.0 -0.36
1300.0 -0.39
1400.0 -0.42
1500.0 -0.45
1600.0 -0.48
1700.0 -0.51
1800.0 -0.54
1900.0 -0.57
2000.0 -0.6
2100.0 -0.63
2200.0 -0.659
2300.0 -0.689
2400.0 -0.719
2500.0 -0.749
2600.0 -0.779
2700.0 -0.809
2800.0 -0.839
2900.0 -0.869
3000.0 -0.899
3100.0 -0.929
3200.0 -0.959
3300.0 -0.988
3400.0 -1.018
3500.0 -1.048
3600.0 -1.078
3700.0 -1.108
3800.0 -1.138
3900.0 -1.168
4000.0 -1.197
4100.0 -1.227
4200.0 -1.257
4300.0 -1.287
4400.0 -1.317
4500.0 -1.346
4600.0 -1.376
4700.0 -1.406
4800.0 -1.436
4900.0 -1.465
5000.0 -1.495
5100.0 -1.525
5200.0 -1.554
5300.0 -1.584
5400.0 -1.614
5500.0 -1.644
5600.0 -1.673
5700.0 -1.703
5800.0 -1.732
5900.0 -1.762
6000.0 -1.792
6100.0 -1.821
6200.0 -1.851
6300.0 -1.88
6400.0 -1.91
6500.0 -1.939
6600.0 -1.969
6700.0 -1.998
6800.0 -2.028
6900.0 -2.057
7000.0 -2.087
7100.0 -2.116
7200.0 -2.146
7300.0 -2.175
7400.0 -2.205
7500.0 -2.234
7600.0 -2.263
7700.0 -2.293
7800.0 -2.322
7900.0 -2.351
8000.0 -2.381
8100.0 -2.41
8200.0 -2.439
8300.0 -2.468
8400.0 -2.498
8500.0 -2.527
8600.0 -2.556
8700.0 -2.585
8800.0 -2.614
8900.0 -2.643
9000.0 -2.673
9100.0 -2.702
9200.0 -2.731
9300.0 -2.76
9400.0 -2.789
9500.0 -2.818
9600.0 -2.847
9700.0 -2.876
9800.0 -2.905
9900.0 -2.934
10000.0 -2.962
10100.0 -2.991
10200.0 -3.02
10300.0 -3.049
10400.0 -3.078
10500.0 -3.107
10600.0 -3.135
10700.0 -3.164
10800.0 -3.193
10900.0 -3.222
11000.0 -3.25
11100.0 -3.279
11200.0 -3.307
11300.0 -3.336
11400.0 -3.365
11500.0 -3.393
11600.0 -3.422
11700.0 -3.45
11800.0 -3.479
11900.0 -3.507
12000.0 -3.536
12100.0 -3.564
12200.0 -3.592
12300.0 -3.621
12400.0 -3.649
12500.0 -3.677
12600.0 -3.705
12700.0 -3.734
12800.0 -3.762
12900.0 -3.79
13000.0 -3.818
13100.0 -3.846
13200.0 -3.874
13300.0 -3.902
13400.0 -3.93
13500.0 -3.958
13600.0 -3.986
13700.0 -4.014
13800.0 -4.042
13900.0 -4.07
14000.0 -4.098
14100.0 -4.126
14200.0 -4.154
14300.0 -4.181
14400.0 -4.209
14500.0 -4.237
14600.0 -4.264
14700.0 -4.292
14800.0 -4.32
14900.0 -4.347
15000.0 -4.375
15100.0 -4.402
15200.0 -4.43
15300.0 -4.457
15400.0 -4.485
15500.0 -4.512
15600.0 -4.539
15700.0 -4.567
15800.0 -4.594
15900.0 -4.621
16000.0 -4.648
16100.0 -4.675
16200.0 -4.703
16300.0 -4.73
16400.0 -4.757
16500.0 -4.784
16600.0 -4.811
16700.0 -4.838
16800.0 -4.865
16900.0 -4.891
17000.0 -4.918
17100.0 -4.945
17200.0 -4.972
17300.0 -4.999
17400.0 -5.025
17500.0 -5.052
17600.0 -5.078
17700.0 -5.105
17800.0 -5.132
17900.0 -5.158
18000.0 -5.185
18100.0 -5.211
18200.0 -5.237
18300.0 -5.264
18400.0 -5.29
18500.0 -5.316
18600.0 -5.342
18700.0 -5.369
18800.0 -5.395
18900.0 -5.421
19000.0 -5.447
19100.0 -5.473
19200.0 -5.499
19300.0 -5.525
19400.0 -5.551
19500.0 -5.577
19600.0 -5.602
19700.0 -5.628
19800.0 -5.654
