0.0 20.0
10000.0 19.842
20000.0 19.372
30000.0 18.596
40000.0 17.526
50000.0 16.18
60000.0 14.579
70000.0 12.748
80000.0 10.717
90000.0 8.516
100000.0 6.18
110000.0 3.748
120000.0 1.256
130000.0 -1.256
140000.0 -3.748
150000.0 -6.18
160000.0 -8.516
170000.0 -10.717
180000.0 -12.748
190000.0 -14.579
200000.0 -16.18
210000.0 -17.526
220000.0 -18.596
230000.0 -19.372
240000.0 -19.842
250000.0 -20.0
260000.0 -19.842
270000.0 -19.372
280000.0 -18.596
290000.0 -17.526
300000.0 -16.18
310000.0 -14.579
320000.0 -12.748
330000.0 -10.717
340000.0 -8.516
350000.0 -6.18
360000.0 -3.748
370000.0 -1.256
380000.0 1.256
390000.0 3.748
400000.0 6.18
410000.0 8.516
420000.0 10.717
430000.0 12.748
440000.0 14.579
450000.0 16.18
460000.0 17.526
470000.0 18.596
480000.0 19.372
490000.0 19.842
500000.0 20.0
510000.0 19.842
520000.0 19.372
530000.0 18.596
540000.0 17.526
550000.0 16.18
560000.0 14.579
570000.0 12.748
580000.0 10.717
590000.0 8.516
600000.0 6.18
610000.0 3.748
620000.0 1.256
630000.0 -1.256
640000.0 -3.748
650000.0 -6.18
660000.0 -8.516
670000.0 -10.717
680000.0 -12.748
690000.0 -14.579
700000.0 -16.18
710000.0 -17.526
720000.0 -18.596
730000.0 -19.372
740000.0 -19.842
750000.0 -20.0
760000.0 -19.842
770000.0 -19.372
780000.0 -18.596
790000.0 -17.526
800000.0 -16.18
810000.0 -14.579
820000.0 -12.748
830000.0 -10.717
840000.0 -8.516
850000.0 -6.18
860000.0 -3.748
870000.0 -1.256
880000.0 1.256
890000.0 3.748
900000.0 6.18
910000.0 8.516
920000.0 10.717
930000.0 12.748
940000.0 14.579
950000.0 16.18
960000.0 17.526
970000.0 18.596
980000.0 19.372
990000.0 19.842
1000000.0 20.0
