0.0 0.0 300.0
100.0 0.0 299.956136695
200.0 0.0 299.82456602
300.0 0.0 299.605345686
400.0 0.0 299.29857185
500.0 0.0 298.904379074
600.0 0.0 298.422940263
700.0 0.0 297.854466593
800.0 0.0 297.199207414
900.0 0.0 296.457450146
1000.0 0.0 295.629520147
1100.0 0.0 294.715780575
1200.0 0.0 293.716632226
1300.0 0.0 292.63251336
1400.0 0.0 291.463899506
1500.0 0.0 290.211303259
1600.0 0.0 288.875274047
1700.0 0.0 287.456397898
1800.0 0.0 285.955297178
1900.0 0.0 284.372630318
2000.0 0.0 282.709091529
2100.0 0.0 280.965410493
2200.0 0.0 279.142352048
2300.0 0.0 277.240715846
2400.0 0.0 275.261336009
2500.0 0.0 273.205080757
2600.0 0.0 271.072852032
2700.0 0.0 268.8655851
2800.0 0.0 266.584248142
2900.0 0.0 264.229841827
3000.0 0.0 261.803398875
3100.0 0.0 259.305983605
3200.0 0.0 256.738691465
3300.0 0.0 254.102648555
3400.0 0.0 251.39901113
3500.0 0.0 248.628965095
3600.0 0.0 245.793725484
3700.0 0.0 242.894535927
3800.0 0.0 239.932668103
3900.0 0.0 236.909421186
4000.0 0.0 233.826121272
4100.0 0.0 230.684120798
4200.0 0.0 227.48479795
4300.0 0.0 224.229556056
4400.0 0.0 220.919822972
4500.0 0.0 217.557050458
4600.0 0.0 214.142713537
4700.0 0.0 210.678309849
4800.0 0.0 207.165358996
4900.0 0.0 203.605401875
5000.0 0.0 200.0
5100.0 0.0 196.35073482
5200.0 0.0 192.659207024
5300.0 0.0 188.927035837
5400.0 0.0 185.155858313
5500.0 0.0 181.347328615
5600.0 0.0 177.50311729
5700.0 0.0 173.624910537
5800.0 0.0 169.714409464
5900.0 0.0 165.773329348
6000.0 0.0 161.803398875
6100.0 0.0 157.806359389
6200.0 0.0 153.783964123
6300.0 0.0 149.737977433
6400.0 0.0 145.670174022
6500.0 0.0 141.582338164
6600.0 0.0 137.476262917
6700.0 0.0 133.353749343
6800.0 0.0 129.216605712
6900.0 0.0 125.066646713
7000.0 0.0 120.905692654
7100.0 0.0 116.735568666
7200.0 0.0 112.558103906
7300.0 0.0 108.375130746
7400.0 0.0 104.188483977
7500.0 0.0 100.0
7600.0 0.0 95.8115160233
7700.0 0.0 91.6248692542
7800.0 0.0 87.4418960941
7900.0 0.0 83.2644313335
8000.0 0.0 79.0943073465
8100.0 0.0 74.9333532871
8200.0 0.0 70.7833942875
8300.0 0.0 66.6462506568
8400.0 0.0 62.5237370829
8500.0 0.0 58.4176618364
8600.0 0.0 54.3298259779
8700.0 0.0 50.262022567
8800.0 0.0 46.2160358769
8900.0 0.0 42.1936406111
9000.0 0.0 38.196601125
9100.0 0.0 34.2266706523
9200.0 0.0 30.2855905356
9300.0 0.0 26.3750894631
9400.0 0.0 22.4968827096
9500.0 0.0 18.6526713848
9600.0 0.0 14.844141687
9700.0 0.0 11.072964163
9800.0 0.0 7.34079297603
9900.0 0.0 3.64926517966
10000.0 0.0 -2.84217094304e-14
10100.0 0.0 -3.60540187463
10200.0 0.0 -7.1653589958
10300.0 0.0 -10.6783098487
10400.0 0.0 -14.1427135369
10500.0 0.0 -17.5570504585
10600.0 0.0 -20.9198229725
10700.0 0.0 -24.2295560557
10800.0 0.0 -27.4847979497
10900.0 0.0 -30.684120798
11000.0 0.0 -33.8261212718
11100.0 0.0 -36.9094211857
11200.0 0.0 -39.9326681027
11300.0 0.0 -42.8945359266
11400.0 0.0 -45.7937254843
11500.0 0.0 -48.6289650955
11600.0 0.0 -51.3990111304
11700.0 0.0 -54.1026485552
11800.0 0.0 -56.7386914652
11900.0 0.0 -59.3059836048
12000.0 0.0 -61.803398875
12100.0 0.0 -64.2298418267
12200.0 0.0 -66.584248142
12300.0 0.0 -68.8655851004
12400.0 0.0 -71.0728520321
12500.0 0.0 -73.2050807569
12600.0 0.0 -75.2613360088
12700.0 0.0 -77.2407158462
12800.0 0.0 -79.1423520479
12900.0 0.0 -80.9654104932
13000.0 0.0 -82.7090915285
13100.0 0.0 -84.3726303177
13200.0 0.0 -85.9552971777
13300.0 0.0 -87.4563978984
13400.0 0.0 -88.8752740475
13500.0 0.0 -90.211303259
13600.0 0.0 -91.4638995064
13700.0 0.0 -92.6325133595
13800.0 0.0 -93.7166322257
13900.0 0.0 -94.7157805746
14000.0 0.0 -95.6295201468
14100.0 0.0 -96.4574501457
14200.0 0.0 -97.1992074141
14300.0 0.0 -97.8544665926
14400.0 0.0 -98.4229402629
14500.0 0.0 -98.9043790737
14600.0 0.0 -99.2985718499
14700.0 0.0 -99.6053456857
14800.0 0.0 -99.8245660198
14900.0 0.0 -99.956136695
15000.0 0.0 -100.0
15100.0 0.0 -99.956136695
15200.0 0.0 -99.8245660198
15300.0 0.0 -99.6053456857
15400.0 0.0 -99.2985718499
15500.0 0.0 -98.9043790737
15600.0 0.0 -98.4229402629
15700.0 0.0 -97.8544665926
15800.0 0.0 -97.1992074141
15900.0 0.0 -96.4574501457
16000.0 0.0 -95.6295201468
16100.0 0.0 -94.7157805746
16200.0 0.0 -93.7166322257
16300.0 0.0 -92.6325133595
16400.0 0.0 -91.4638995064
16500.0 0.0 -90.211303259
16600.0 0.0 -88.8752740475
16700.0 0.0 -87.4563978984
16800.0 0.0 -85.9552971777
16900.0 0.0 -84.3726303177
17000.0 0.0 -82.7090915285
17100.0 0.0 -80.9654104932
17200.0 0.0 -79.1423520479
17300.0 0.0 -77.2407158462
17400.0 0.0 -75.2613360088
17500.0 0.0 -73.2050807569
17600.0 0.0 -71.0728520321
17700.0 0.0 -68.8655851004
17800.0 0.0 -66.584248142
17900.0 0.0 -64.2298418267
18000.0 0.0 -61.803398875
18100.0 0.0 -59.3059836048
18200.0 0.0 -56.7386914652
18300.0 0.0 -54.1026485552
18400.0 0.0 -51.3990111304
18500.0 0.0 -48.6289650955
18600.0 0.0 -45.7937254843
18700.0 0.0 -42.8945359266
18800.0 0.0 -39.9326681027
18900.0 0.0 -36.9094211857
19000.0 0.0 -33.8261212718
19100.0 0.0 -30.684120798
19200.0 0.0 -27.4847979497
19300.0 0.0 -24.2295560557
19400.0 0.0 -20.9198229725
19500.0 0.0 -17.5570504585
19600.0 0.0 -14.1427135369
19700.0 0.0 -10.6783098487
19800.0 0.0 -7.1653589958
19900.0 0.0 -3.60540187463
20000.0 0.0 -2.84217094304e-14
20100.0 0.0 3.64926517966
20200.0 0.0 7.34079297603
20300.0 0.0 11.072964163
20400.0 0.0 14.844141687
20500.0 0.0 18.6526713848
20600.0 0.0 22.4968827096
20700.0 0.0 26.3750894631
20800.0 0.0 30.2855905356
20900.0 0.0 34.2266706523
21000.0 0.0 38.196601125
21100.0 0.0 42.1936406111
21200.0 0.0 46.2160358769
21300.0 0.0 50.262022567
21400.0 0.0 54.3298259779
21500.0 0.0 58.4176618364
21600.0 0.0 62.5237370829
21700.0 0.0 66.6462506568
21800.0 0.0 70.7833942875
21900.0 0.0 74.9333532871
22000.0 0.0 79.0943073465
22100.0 0.0 83.2644313335
22200.0 0.0 87.4418960941
22300.0 0.0 91.6248692542
22400.0 0.0 95.8115160233
22500.0 0.0 100.0
22600.0 0.0 104.188483977
22700.0 0.0 108.375130746
22800.0 0.0 112.558103906
22900.0 0.0 116.735568666
23000.0 0.0 120.905692654
23100.0 0.0 125.066646713
23200.0 0.0 129.216605712
23300.0 0.0 133.353749343
23400.0 0.0 137.476262917
23500.0 0.0 141.582338164
23600.0 0.0 145.670174022
23700.0 0.0 149.737977433
23800.0 0.0 153.783964123
23900.0 0.0 157.806359389
