0.0 0.0
10000.0 -11.459
20000.0 -41.459
30000.0 -78.541
40000.0 -108.541
50000.0 -120.0
60000.0 -108.541
70000.0 -78.541
80000.0 -41.459
90000.0 -11.459
100000.0 0.0
110000.0 -11.459
120000.0 -41.459
130000.0 -78.541
140000.0 -108.541
150000.0 -120.0
160000.0 -108.541
170000.0 -78.541
180000.0 -41.459
190000.0 -11.459
200000.0 0.0
210000.0 -11.459
220000.0 -41.459
230000.0 -78.541
240000.0 -108.541
250000.0 -120.0
260000.0 -108.541
270000.0 -78.541
280000.0 -41.459
290000.0 -11.459
300000.0 0.0
310000.0 -11.459
320000.0 -41.459
330000.0 -78.541
340000.0 -108.541
350000.0 -120.0
360000.0 -108.541
370000.0 -78.541
380000.0 -41.459
390000.0 -11.459
400000.0 0.0
410000.0 -11.459
420000.0 -41.459
430000.0 -78.541
440000.0 -108.541
450000.0 -120.0
460000.0 -108.541
470000.0 -78.541
480000.0 -41.459
490000.0 -11.459
500000.0 0.0
510000.0 -11.459
520000.0 -41.459
530000.0 -78.541
540000.0 -108.541
550000.0 -120.0
560000.0 -108.541
570000.0 -78.541
580000.0 -41.459
590000.0 -11.459
600000.0 0.0
610000.0 -11.459
620000.0 -41.459
630000.0 -78.541
640000.0 -108.541
650000.0 -120.0
660000.0 -108.541
670000.0 -78.541
680000.0 -41.459
690000.0 -11.459
700000.0 0.0
710000.0 -11.459
720000.0 -41.459
730000.0 -78.541
740000.0 -108.541
750000.0 -120.0
760000.0 -108.541
770000.0 -78.541
780000.0 -41.459
790000.0 -11.459
800000.0 0.0
810000.0 -11.459
820000.0 -41.459
830000.0 -78.541
840000.0 -108.541
850000.0 -120.0
860000.0 -108.541
870000.0 -78.541
880000.0 -41.459
890000.0 -11.459
900000.0 0.0
910000.0 -11.459
920000.0 -41.459
930000.0 -78.541
940000.0 -108.541
950000.0 -120.0
960000.0 -108.541
970000.0 -78.541
980000.0 -41.459
990000.0 -11.459
1000000.0 0.0
